order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_total
OI0000189-3,O0000189,P00008,3,275.55,0,826.65
OI0000190-1,O0000190,P00099,1,545.66,0,545.66
OI0000190-2,O0000190,P00065,2,270.78,0.15,460.33
OI0000190-3,O0000190,P00007,4,409.55,0.05,1556.29
OI0000191-1,O0000191,P00025,2,564.8,0,1129.6
OI0000192-1,O0000192,P00014,3,131.81,0.15,336.12
OI0000192-2,O0000192,P00088,4,318.05,0,1272.2
OI0000192-3,O0000192,P00164,4,108.9,0,435.6
OI0000192-4,O0000192,P00129,1,603.29,0.1,542.96
OI0000192-5,O0000192,P00224,2,36.75,0,73.5
OI0000193-1,O0000193,P00093,3,211.16,0,633.48
OI0000194-1,O0000194,P00017,1,422.6,0.15,359.21
OI0000195-1,O0000195,P00079,4,291.37,0.15,990.66
OI0000195-2,O0000195,P00161,1,310.62,0.05,295.09
OI0000195-3,O0000195,P00196,4,128.28,0,513.12
OI0000195-4,O0000195,P00021,2,441.58,0,883.16
OI0000195-5,O0000195,P00054,1,432.47,0,432.47
OI0000195-6,O0000195,P00076,3,487.81,0.05,1390.26
OI0000196-1,O0000196,P00054,1,432.47,0.05,410.85
OI0000196-2,O0000196,P00139,4,365.53,0,1462.12
OI0000196-3,O0000196,P00020,1,439.84,0.1,395.86
OI0000196-4,O0000196,P00115,3,30.25,0.15,77.14
OI0000197-1,O0000197,P00155,4,589.47,0.1,2122.09
OI0000197-2,O0000197,P00137,4,491.87,0.15,1672.36
OI0000198-1,O0000198,P00188,1,159.06,0,159.06
OI0000199-1,O0000199,P00110,4,347.56,0,1390.24
OI0000199-2,O0000199,P00049,3,232.37,0.15,592.54
OI0000199-3,O0000199,P00044,4,364.31,0,1457.24
OI0000200-1,O0000200,P00119,4,352.53,0.1,1269.11
OI0000201-1,O0000201,P00152,1,258.82,0,258.82
OI0000202-1,O0000202,P00036,4,50.67,0.05,192.55
OI0000202-2,O0000202,P00229,4,584.2,0.1,2103.12
OI0000202-3,O0000202,P00133,1,507.95,0.1,457.15
OI0000203-1,O0000203,P00190,1,243.09,0.05,230.94
OI0000204-1,O0000204,P00144,4,392.62,0,1570.48
OI0000204-2,O0000204,P00208,4,192.16,0,768.64
OI0000204-3,O0000204,P00239,4,365.95,0,1463.8
OI0000205-1,O0000205,P00197,1,422.25,0,422.25
OI0000206-1,O0000206,P00060,3,552.88,0,1658.64
OI0000206-2,O0000206,P00158,2,157.69,0,315.38
OI0000206-3,O0000206,P00057,1,94.36,0,94.36
OI0000206-4,O0000206,P00143,4,222.67,0.15,757.08
OI0000206-5,O0000206,P00201,3,328.29,0,984.87
OI0000207-1,O0000207,P00096,2,386.0,0.1,694.8
OI0000207-2,O0000207,P00007,1,409.55,0,409.55
OI0000208-1,O0000208,P00006,4,398.0,0.1,1432.8
OI0000208-2,O0000208,P00102,1,566.9,0.15,481.86
OI0000208-3,O0000208,P00235,3,123.18,0,369.54
OI0000209-1,O0000209,P00173,3,534.3,0,1602.9
OI0000210-1,O0000210,P00054,3,432.47,0.15,1102.8
OI0000210-2,O0000210,P00112,1,104.66,0,104.66
OI0000210-3,O0000210,P00156,4,652.36,0,2609.44
OI0000210-4,O0000210,P00194,4,230.27,0,921.08
OI0000210-5,O0000210,P00042,1,353.74,0.1,318.37
OI0000211-1,O0000211,P00201,3,328.29,0,984.87
OI0000212-1,O0000212,P00161,1,310.62,0.15,264.03
OI0000212-2,O0000212,P00197,2,422.25,0,844.5
OI0000213-1,O0000213,P00199,2,641.07,0,1282.14
OI0000213-2,O0000213,P00075,2,549.38,0.1,988.88
OI0000213-3,O0000213,P00093,2,211.16,0,422.32
OI0000213-4,O0000213,P00234,4,321.3,0,1285.2
OI0000214-1,O0000214,P00204,1,459.04,0,459.04
OI0000214-2,O0000214,P00069,3,275.78,0.1,744.61
OI0000214-3,O0000214,P00142,2,398.88,0,797.76
OI0000214-4,O0000214,P00195,2,341.87,0,683.74
OI0000215-1,O0000215,P00036,1,50.67,0.15,43.07
OI0000215-2,O0000215,P00223,3,310.28,0.1,837.76
OI0000215-3,O0000215,P00043,4,46.94,0.1,168.98
OI0000216-1,O0000216,P00113,1,603.62,0.1,543.26
OI0000216-2,O0000216,P00164,4,108.9,0,435.6
OI0000217-1,O0000217,P00225,2,683.22,0,1366.44
OI0000217-2,O0000217,P00174,4,363.5,0.15,1235.9
OI0000218-1,O0000218,P00175,2,327.8,0.1,590.04
OI0000218-2,O0000218,P00207,1,347.97,0.05,330.57
OI0000218-3,O0000218,P00129,1,603.29,0,603.29
OI0000219-1,O0000219,P00213,3,152.18,0.05,433.71
OI0000220-1,O0000220,P00181,4,495.62,0.15,1685.11
OI0000220-2,O0000220,P00154,2,670.02,0.1,1206.04
OI0000220-3,O0000220,P00211,1,392.42,0,392.42
OI0000221-1,O0000221,P00232,1,599.24,0.15,509.35
OI0000221-2,O0000221,P00090,1,659.17,0.05,626.21
OI0000222-1,O0000222,P00118,3,431.83,0.05,1230.72
OI0000223-1,O0000223,P00099,3,545.66,0,1636.98
OI0000224-1,O0000224,P00203,1,147.18,0,147.18
OI0000224-2,O0000224,P00216,4,133.34,0,533.36
OI0000225-1,O0000225,P00232,2,599.24,0,1198.48
OI0000226-1,O0000226,P00235,4,123.18,0.05,468.08
OI0000226-2,O0000226,P00121,4,126.69,0.1,456.08
OI0000226-3,O0000226,P00099,3,545.66,0.1,1473.28
OI0000227-1,O0000227,P00063,2,263.0,0.1,473.4
OI0000227-2,O0000227,P00046,2,338.54,0,677.08
OI0000228-1,O0000228,P00238,4,295.8,0,1183.2
OI0000228-2,O0000228,P00009,1,79.4,0,79.4
OI0000228-3,O0000228,P00085,4,220.54,0,882.16
OI0000229-1,O0000229,P00151,1,497.93,0.1,448.14
OI0000229-2,O0000229,P00054,4,432.47,0,1729.88
OI0000229-3,O0000229,P00039,4,688.69,0.1,2479.28
OI0000230-1,O0000230,P00212,1,140.61,0,140.61
OI0000230-2,O0000230,P00005,1,132.26,0.05,125.65
OI0000230-3,O0000230,P00190,2,243.09,0,486.18
OI0000231-1,O0000231,P00091,2,58.96,0,117.92
OI0000232-1,O0000232,P00232,3,599.24,0.1,1617.95
OI0000232-2,O0000232,P00096,4,386.0,0,1544.0
OI0000233-1,O0000233,P00149,1,579.48,0.1,521.53
OI0000233-2,O0000233,P00047,1,520.8,0,520.8
OI0000233-3,O0000233,P00139,3,365.53,0.15,932.1
OI0000234-1,O0000234,P00213,2,152.18,0,304.36
OI0000234-2,O0000234,P00170,4,454.68,0.15,1545.91
OI0000235-1,O0000235,P00193,1,347.75,0.15,295.59
OI0000236-1,O0000236,P00218,2,413.48,0,826.96
OI0000237-1,O0000237,P00061,4,422.21,0.05,1604.4
OI0000237-2,O0000237,P00213,4,152.18,0,608.72
OI0000237-3,O0000237,P00062,4,226.93,0.15,771.56
OI0000238-1,O0000238,P00239,2,365.95,0.1,658.71
OI0000238-2,O0000238,P00112,2,104.66,0.05,198.85
OI0000238-3,O0000238,P00224,3,36.75,0.05,104.74
OI0000238-4,O0000238,P00072,4,92.45,0,369.8
OI0000239-1,O0000239,P00147,3,153.52,0.15,391.48
OI0000240-1,O0000240,P00116,4,67.53,0,270.12
OI0000240-2,O0000240,P00027,3,569.62,0.1,1537.97
OI0000241-1,O0000241,P00137,3,491.87,0.05,1401.83
OI0000241-2,O0000241,P00056,3,236.38,0,709.14
OI0000241-3,O0000241,P00115,1,30.25,0.15,25.71
OI0000241-4,O0000241,P00190,4,243.09,0,972.36
OI0000242-1,O0000242,P00214,2,86.45,0,172.9
OI0000242-2,O0000242,P00231,1,288.32,0,288.32
OI0000243-1,O0000243,P00178,3,540.49,0.15,1378.25
OI0000243-2,O0000243,P00200,2,630.23,0.05,1197.44
OI0000243-3,O0000243,P00157,3,511.44,0.05,1457.6
OI0000243-4,O0000243,P00212,4,140.61,0,562.44
OI0000244-1,O0000244,P00016,4,419.52,0,1678.08
OI0000245-1,O0000245,P00134,3,154.54,0,463.62
OI0000245-2,O0000245,P00083,4,102.7,0.05,390.26
OI0000246-1,O0000246,P00002,4,89.89,0,359.56
OI0000246-2,O0000246,P00227,3,23.05,0.1,62.24
OI0000246-3,O0000246,P00235,1,123.18,0,123.18
OI0000246-4,O0000246,P00174,1,363.5,0,363.5
OI0000247-1,O0000247,P00092,2,326.92,0.15,555.76
OI0000247-2,O0000247,P00183,3,316.76,0.15,807.74
OI0000248-1,O0000248,P00126,3,180.97,0,542.91
OI0000249-1,O0000249,P00007,4,409.55,0,1638.2
OI0000249-2,O0000249,P00012,1,593.99,0.15,504.89
OI0000249-3,O0000249,P00057,1,94.36,0.15,80.21
OI0000249-4,O0000249,P00077,1,420.44,0.1,378.4
OI0000249-5,O0000249,P00214,3,86.45,0.05,246.38
OI0000249-6,O0000249,P00051,4,396.74,0,1586.96
OI0000250-1,O0000250,P00085,4,220.54,0.15,749.84
OI0000250-2,O0000250,P00199,3,641.07,0.1,1730.89
OI0000250-3,O0000250,P00170,3,454.68,0,1364.04
OI0000250-4,O0000250,P00013,3,398.48,0.15,1016.12
OI0000251-1,O0000251,P00193,3,347.75,0.15,886.76
OI0000251-2,O0000251,P00138,3,291.59,0.15,743.55
OI0000252-1,O0000252,P00080,4,353.31,0.15,1201.25
OI0000252-2,O0000252,P00202,1,77.45,0,77.45
OI0000252-3,O0000252,P00104,1,305.95,0.05,290.65
OI0000252-4,O0000252,P00113,4,603.62,0.1,2173.03
OI0000252-5,O0000252,P00166,3,152.36,0,457.08
OI0000252-6,O0000252,P00172,4,359.05,0.15,1220.77
OI0000253-1,O0000253,P00092,3,326.92,0.15,833.65
OI0000253-2,O0000253,P00004,1,76.59,0,76.59
OI0000253-3,O0000253,P00170,4,454.68,0,1818.72
OI0000254-1,O0000254,P00157,1,511.44,0.1,460.3
OI0000255-1,O0000255,P00031,2,587.52,0.15,998.78
OI0000255-2,O0000255,P00165,3,264.33,0,792.99
OI0000256-1,O0000256,P00175,1,327.8,0.05,311.41
OI0000257-1,O0000257,P00194,4,230.27,0,921.08
OI0000258-1,O0000258,P00227,3,23.05,0,69.15
OI0000259-1,O0000259,P00166,4,152.36,0.15,518.02
OI0000259-2,O0000259,P00136,1,24.95,0,24.95
OI0000260-1,O0000260,P00191,3,95.23,0.15,242.84
OI0000261-1,O0000261,P00181,2,495.62,0.05,941.68
OI0000261-2,O0000261,P00099,3,545.66,0.15,1391.43
OI0000262-1,O0000262,P00045,1,754.87,0.15,641.64
OI0000263-1,O0000263,P00220,4,266.01,0.1,957.64
OI0000264-1,O0000264,P00118,2,431.83,0,863.66
OI0000264-2,O0000264,P00033,4,333.15,0,1332.6
OI0000264-3,O0000264,P00201,4,328.29,0.05,1247.5
OI0000264-4,O0000264,P00197,2,422.25,0.1,760.05
OI0000264-5,O0000264,P00023,4,124.02,0,496.08
OI0000265-1,O0000265,P00230,1,464.16,0,464.16
OI0000266-1,O0000266,P00193,4,347.75,0,1391.0
OI0000267-1,O0000267,P00094,1,513.66,0,513.66
OI0000268-1,O0000268,P00239,2,365.95,0,731.9
OI0000268-2,O0000268,P00093,1,211.16,0,211.16
OI0000269-1,O0000269,P00112,1,104.66,0,104.66
OI0000269-2,O0000269,P00167,1,136.77,0.05,129.93
OI0000270-1,O0000270,P00054,1,432.47,0.05,410.85
OI0000270-2,O0000270,P00227,2,23.05,0,46.1
OI0000270-3,O0000270,P00125,1,479.1,0,479.1
OI0000270-4,O0000270,P00102,3,566.9,0,1700.7
OI0000270-5,O0000270,P00001,4,448.19,0.05,1703.12
OI0000271-1,O0000271,P00196,1,128.28,0,128.28
OI0000271-2,O0000271,P00194,1,230.27,0,230.27
OI0000272-1,O0000272,P00233,2,334.8,0,669.6
OI0000272-2,O0000272,P00180,3,580.5,0.15,1480.27
OI0000273-1,O0000273,P00101,4,210.51,0.1,757.84
OI0000273-2,O0000273,P00225,1,683.22,0.15,580.74
OI0000273-3,O0000273,P00106,4,487.11,0.1,1753.6
OI0000273-4,O0000273,P00072,3,92.45,0,277.35
OI0000274-1,O0000274,P00233,3,334.8,0.1,903.96
OI0000274-2,O0000274,P00096,2,386.0,0,772.0
OI0000275-1,O0000275,P00139,4,365.53,0.05,1389.01
OI0000275-2,O0000275,P00147,1,153.52,0.15,130.49
OI0000275-3,O0000275,P00198,4,149.31,0.15,507.65
OI0000275-4,O0000275,P00089,2,322.62,0,645.24
OI0000276-1,O0000276,P00211,2,392.42,0.1,706.36
OI0000276-2,O0000276,P00051,3,396.74,0.05,1130.71
OI0000277-1,O0000277,P00020,4,439.84,0,1759.36
OI0000277-2,O0000277,P00207,1,347.97,0,347.97
OI0000277-3,O0000277,P00086,3,62.83,0,188.49
OI0000277-4,O0000277,P00234,1,321.3,0.15,273.11
OI0000278-1,O0000278,P00169,2,409.64,0.1,737.35
OI0000278-2,O0000278,P00030,3,508.26,0,1524.78
OI0000279-1,O0000279,P00030,1,508.26,0,508.26
OI0000280-1,O0000280,P00066,4,567.32,0.05,2155.82
OI0000280-2,O0000280,P00046,4,338.54,0.05,1286.45
OI0000281-1,O0000281,P00116,3,67.53,0.05,192.46
OI0000281-2,O0000281,P00139,2,365.53,0,731.06
OI0000281-3,O0000281,P00189,1,475.06,0.05,451.31
OI0000281-4,O0000281,P00053,2,366.73,0.15,623.44
OI0000282-1,O0000282,P00055,2,496.42,0.1,893.56
OI0000282-2,O0000282,P00098,1,78.31,0.1,70.48
OI0000282-3,O0000282,P00103,4,244.14,0.1,878.9
OI0000282-4,O0000282,P00106,3,487.11,0.15,1242.13
OI0000283-1,O0000283,P00144,2,392.62,0,785.24
OI0000284-1,O0000284,P00048,2,140.77,0.05,267.46
OI0000284-2,O0000284,P00146,3,274.56,0.05,782.5
OI0000285-1,O0000285,P00113,1,603.62,0,603.62
OI0000285-2,O0000285,P00188,1,159.06,0,159.06
OI0000286-1,O0000286,P00118,3,431.83,0,1295.49
OI0000287-1,O0000287,P00110,2,347.56,0.15,590.85
OI0000288-1,O0000288,P00230,1,464.16,0.15,394.54
OI0000288-2,O0000288,P00156,4,652.36,0,2609.44
OI0000289-1,O0000289,P00024,3,387.57,0,1162.71
OI0000290-1,O0000290,P00103,3,244.14,0.1,659.18
OI0000291-1,O0000291,P00144,3,392.62,0.05,1118.97
OI0000292-1,O0000292,P00141,3,90.02,0,270.06
OI0000292-2,O0000292,P00187,2,419.01,0,838.02
OI0000292-3,O0000292,P00103,2,244.14,0.05,463.87
OI0000293-1,O0000293,P00081,2,299.2,0.1,538.56
OI0000294-1,O0000294,P00059,2,467.47,0,934.94
OI0000295-1,O0000295,P00085,4,220.54,0.15,749.84
OI0000296-1,O0000296,P00130,1,91.24,0.15,77.55
OI0000296-2,O0000296,P00189,2,475.06,0,950.12
OI0000297-1,O0000297,P00127,1,543.7,0,543.7
OI0000297-2,O0000297,P00064,4,48.59,0,194.36
OI0000298-1,O0000298,P00061,3,422.21,0.15,1076.64
OI0000298-2,O0000298,P00040,2,563.92,0.1,1015.06
OI0000299-1,O0000299,P00200,1,630.23,0,630.23
OI0000300-1,O0000300,P00099,1,545.66,0.05,518.38
OI0000300-2,O0000300,P00025,2,564.8,0.1,1016.64
OI0000300-3,O0000300,P00170,3,454.68,0,1364.04
OI0000300-4,O0000300,P00077,3,420.44,0.15,1072.12
OI0000301-1,O0000301,P00001,3,448.19,0.1,1210.11
OI0000301-2,O0000301,P00187,1,419.01,0,419.01
OI0000301-3,O0000301,P00162,2,436.66,0,873.32
OI0000302-1,O0000302,P00106,3,487.11,0,1461.33
OI0000302-2,O0000302,P00149,3,579.48,0.15,1477.67
OI0000302-3,O0000302,P00174,4,363.5,0.1,1308.6
OI0000303-1,O0000303,P00171,3,93.75,0,281.25
OI0000304-1,O0000304,P00003,4,232.09,0,928.36
OI0000304-2,O0000304,P00199,3,641.07,0.1,1730.89
OI0000305-1,O0000305,P00026,2,650.23,0,1300.46
OI0000306-1,O0000306,P00121,3,126.69,0.15,323.06
OI0000307-1,O0000307,P00017,2,422.6,0.1,760.68
OI0000307-2,O0000307,P00204,3,459.04,0,1377.12
OI0000307-3,O0000307,P00022,3,156.69,0.05,446.57
OI0000307-4,O0000307,P00127,1,543.7,0.1,489.33
OI0000307-5,O0000307,P00097,3,344.74,0.1,930.8
OI0000308-1,O0000308,P00037,1,187.35,0,187.35
OI0000309-1,O0000309,P00212,1,140.61,0.15,119.52
OI0000309-2,O0000309,P00082,4,489.41,0.05,1859.76
OI0000310-1,O0000310,P00231,2,288.32,0,576.64
OI0000311-1,O0000311,P00222,1,36.14,0,36.14
OI0000311-2,O0000311,P00197,3,422.25,0,1266.75
OI0000312-1,O0000312,P00113,2,603.62,0,1207.24
OI0000313-1,O0000313,P00026,1,650.23,0.05,617.72
OI0000313-2,O0000313,P00132,4,236.23,0.05,897.67
OI0000314-1,O0000314,P00008,1,275.55,0,275.55
OI0000314-2,O0000314,P00205,3,141.37,0.15,360.49
OI0000314-3,O0000314,P00124,2,384.42,0.05,730.4
OI0000315-1,O0000315,P00085,3,220.54,0.05,628.54
OI0000315-2,O0000315,P00132,4,236.23,0.05,897.67
OI0000316-1,O0000316,P00198,2,149.31,0,298.62
OI0000316-2,O0000316,P00176,1,662.84,0,662.84
OI0000316-3,O0000316,P00003,1,232.09,0,232.09
OI0000316-4,O0000316,P00122,1,566.01,0,566.01
OI0000317-1,O0000317,P00009,1,79.4,0,79.4
OI0000317-2,O0000317,P00185,2,553.09,0.05,1050.87
OI0000317-3,O0000317,P00084,4,126.05,0,504.2
OI0000318-1,O0000318,P00055,2,496.42,0,992.84
OI0000318-2,O0000318,P00053,4,366.73,0,1466.92
OI0000319-1,O0000319,P00036,3,50.67,0,152.01
OI0000320-1,O0000320,P00179,2,562.25,0.05,1068.27
OI0000320-2,O0000320,P00127,1,543.7,0,543.7
OI0000321-1,O0000321,P00147,4,153.52,0.15,521.97
OI0000321-2,O0000321,P00237,1,37.64,0,37.64
OI0000322-1,O0000322,P00179,4,562.25,0,2249.0
OI0000323-1,O0000323,P00173,4,534.3,0.15,1816.62
OI0000323-2,O0000323,P00159,3,310.78,0,932.34
OI0000324-1,O0000324,P00207,1,347.97,0,347.97
OI0000325-1,O0000325,P00183,2,316.76,0,633.52
OI0000325-2,O0000325,P00147,1,153.52,0.15,130.49
OI0000325-3,O0000325,P00129,1,603.29,0.1,542.96
OI0000326-1,O0000326,P00206,3,417.71,0,1253.13
OI0000326-2,O0000326,P00187,2,419.01,0,838.02
OI0000326-3,O0000326,P00159,4,310.78,0.05,1180.96
OI0000326-4,O0000326,P00097,2,344.74,0.05,655.01
OI0000327-1,O0000327,P00080,2,353.31,0.15,600.63
OI0000327-2,O0000327,P00025,3,564.8,0,1694.4
OI0000328-1,O0000328,P00085,4,220.54,0,882.16
OI0000328-2,O0000328,P00062,2,226.93,0,453.86
OI0000328-3,O0000328,P00020,4,439.84,0.1,1583.42
OI0000329-1,O0000329,P00056,3,236.38,0.1,638.23
OI0000329-2,O0000329,P00051,4,396.74,0.1,1428.26
OI0000330-1,O0000330,P00140,2,259.76,0.1,467.57
OI0000330-2,O0000330,P00119,1,352.53,0,352.53
OI0000331-1,O0000331,P00118,2,431.83,0,863.66
OI0000331-2,O0000331,P00067,3,142.7,0.15,363.88
OI0000332-1,O0000332,P00092,1,326.92,0,326.92
OI0000332-2,O0000332,P00057,3,94.36,0,283.08
OI0000333-1,O0000333,P00122,2,566.01,0,1132.02
OI0000334-1,O0000334,P00053,2,366.73,0,733.46
OI0000335-1,O0000335,P00108,4,415.82,0,1663.28
OI0000335-2,O0000335,P00213,4,152.18,0.05,578.28
OI0000336-1,O0000336,P00215,2,105.44,0,210.88
OI0000337-1,O0000337,P00174,2,363.5,0.05,690.65
OI0000338-1,O0000338,P00202,1,77.45,0.15,65.83
OI0000338-2,O0000338,P00193,2,347.75,0.1,625.95
OI0000338-3,O0000338,P00224,2,36.75,0.1,66.15
OI0000338-4,O0000338,P00059,1,467.47,0,467.47
OI0000339-1,O0000339,P00215,4,105.44,0.1,379.58
OI0000340-1,O0000340,P00070,3,540.32,0.05,1539.91
OI0000340-2,O0000340,P00039,1,688.69,0.05,654.26
OI0000341-1,O0000341,P00065,4,270.78,0.1,974.81
OI0000341-2,O0000341,P00233,2,334.8,0,669.6
OI0000341-3,O0000341,P00173,2,534.3,0,1068.6
OI0000341-4,O0000341,P00074,4,220.55,0,882.2
OI0000341-5,O0000341,P00115,2,30.25,0.15,51.42
OI0000342-1,O0000342,P00040,2,563.92,0,1127.84
OI0000343-1,O0000343,P00167,4,136.77,0.05,519.73
OI0000343-2,O0000343,P00171,1,93.75,0.05,89.06
OI0000344-1,O0000344,P00209,1,362.25,0.1,326.03
OI0000344-2,O0000344,P00151,3,497.93,0,1493.79
OI0000345-1,O0000345,P00149,3,579.48,0.05,1651.52
OI0000346-1,O0000346,P00124,2,384.42,0.15,653.51
OI0000347-1,O0000347,P00143,1,222.67,0,222.67
OI0000348-1,O0000348,P00139,2,365.53,0.1,657.95
OI0000349-1,O0000349,P00021,1,441.58,0.05,419.5
OI0000349-2,O0000349,P00060,2,552.88,0.15,939.9
OI0000349-3,O0000349,P00116,1,67.53,0.05,64.15
OI0000349-4,O0000349,P00180,2,580.5,0.1,1044.9
OI0000350-1,O0000350,P00129,4,603.29,0.15,2051.19
OI0000350-2,O0000350,P00071,3,499.85,0,1499.55
OI0000351-1,O0000351,P00193,1,347.75,0,347.75
OI0000351-2,O0000351,P00023,1,124.02,0.15,105.42
OI0000352-1,O0000352,P00142,2,398.88,0.1,717.98
OI0000353-1,O0000353,P00116,3,67.53,0.1,182.33
OI0000353-2,O0000353,P00022,1,156.69,0,156.69
OI0000354-1,O0000354,P00035,4,409.99,0.1,1475.96
OI0000354-2,O0000354,P00202,1,77.45,0,77.45
OI0000355-1,O0000355,P00194,1,230.27,0,230.27
OI0000355-2,O0000355,P00005,1,132.26,0,132.26
OI0000355-3,O0000355,P00014,4,131.81,0.15,448.15
OI0000356-1,O0000356,P00128,2,222.47,0.1,400.45
OI0000356-2,O0000356,P00236,1,545.04,0.1,490.54
OI0000356-3,O0000356,P00183,4,316.76,0.15,1076.98
OI0000356-4,O0000356,P00194,1,230.27,0,230.27
OI0000356-5,O0000356,P00167,2,136.77,0,273.54
OI0000357-1,O0000357,P00149,1,579.48,0.1,521.53
OI0000357-2,O0000357,P00032,2,158.94,0,317.88
OI0000358-1,O0000358,P00111,4,100.81,0.1,362.92
OI0000358-2,O0000358,P00214,3,86.45,0,259.35
OI0000359-1,O0000359,P00217,4,58.31,0.15,198.25
OI0000359-2,O0000359,P00012,2,593.99,0,1187.98
OI0000360-1,O0000360,P00177,1,353.87,0.05,336.18
OI0000361-1,O0000361,P00119,1,352.53,0,352.53
OI0000362-1,O0000362,P00205,4,141.37,0,565.48
OI0000362-2,O0000362,P00177,1,353.87,0,353.87
OI0000362-3,O0000362,P00204,4,459.04,0,1836.16
OI0000363-1,O0000363,P00186,2,258.16,0,516.32
OI0000364-1,O0000364,P00060,2,552.88,0,1105.76
OI0000364-2,O0000364,P00074,3,220.55,0.05,628.57
OI0000365-1,O0000365,P00224,3,36.75,0.05,104.74
OI0000366-1,O0000366,P00086,2,62.83,0,125.66
OI0000366-2,O0000366,P00041,2,176.8,0,353.6
OI0000367-1,O0000367,P00193,2,347.75,0,695.5
OI0000368-1,O0000368,P00166,2,152.36,0,304.72
OI0000368-2,O0000368,P00032,1,158.94,0.05,150.99
OI0000369-1,O0000369,P00086,3,62.83,0.05,179.07
OI0000369-2,O0000369,P00057,2,94.36,0.15,160.41
OI0000369-3,O0000369,P00112,3,104.66,0,313.98
OI0000369-4,O0000369,P00008,2,275.55,0.05,523.54
OI0000370-1,O0000370,P00183,2,316.76,0,633.52
OI0000370-2,O0000370,P00100,4,436.62,0.1,1571.83
OI0000370-3,O0000370,P00171,1,93.75,0,93.75
OI0000371-1,O0000371,P00031,3,587.52,0.1,1586.3
OI0000372-1,O0000372,P00139,4,365.53,0.15,1242.8
OI0000372-2,O0000372,P00079,3,291.37,0.15,742.99
OI0000373-1,O0000373,P00125,3,479.1,0.1,1293.57
OI0000373-2,O0000373,P00109,4,309.48,0.1,1114.13
OI0000374-1,O0000374,P00156,3,652.36,0,1957.08
OI0000374-2,O0000374,P00113,3,603.62,0.1,1629.77
OI0000375-1,O0000375,P00164,4,108.9,0,435.6
OI0000375-2,O0000375,P00033,1,333.15,0.05,316.49
OI0000375-3,O0000375,P00032,2,158.94,0.15,270.2
OI0000375-4,O0000375,P00182,4,268.87,0,1075.48
OI0000375-5,O0000375,P00197,4,422.25,0.05,1604.55
OI0000375-6,O0000375,P00153,3,220.94,0.1,596.54
OI0000376-1,O0000376,P00115,4,30.25,0,121.0
OI0000376-2,O0000376,P00236,4,545.04,0.15,1853.14
OI0000377-1,O0000377,P00178,4,540.49,0,2161.96
OI0000377-2,O0000377,P00081,2,299.2,0,598.4
OI0000378-1,O0000378,P00090,4,659.17,0.15,2241.18
OI0000378-2,O0000378,P00060,3,552.88,0.05,1575.71
OI0000378-3,O0000378,P00019,2,469.92,0,939.84
OI0000378-4,O0000378,P00117,1,60.31,0,60.31
OI0000379-1,O0000379,P00084,2,126.05,0,252.1
OI0000379-2,O0000379,P00044,2,364.31,0.15,619.33
OI0000379-3,O0000379,P00071,3,499.85,0.15,1274.62
OI0000380-1,O0000380,P00153,2,220.94,0.05,419.79
OI0000380-2,O0000380,P00117,4,60.31,0.15,205.05
OI0000381-1,O0000381,P00021,3,441.58,0,1324.74
OI0000381-2,O0000381,P00014,1,131.81,0,131.81
OI0000381-3,O0000381,P00036,2,50.67,0.05,96.27
OI0000382-1,O0000382,P00154,4,670.02,0.1,2412.07
OI0000383-1,O0000383,P00087,1,295.38,0.05,280.61
OI0000384-1,O0000384,P00035,3,409.99,0.1,1106.97
OI0000384-2,O0000384,P00052,3,44.67,0.05,127.31
OI0000385-1,O0000385,P00161,3,310.62,0.15,792.08
OI0000385-2,O0000385,P00126,4,180.97,0.1,651.49
OI0000386-1,O0000386,P00171,4,93.75,0,375.0
OI0000386-2,O0000386,P00022,1,156.69,0.1,141.02
OI0000387-1,O0000387,P00158,1,157.69,0,157.69
OI0000387-2,O0000387,P00122,1,566.01,0.05,537.71
OI0000387-3,O0000387,P00137,2,491.87,0.15,836.18
OI0000387-4,O0000387,P00199,4,641.07,0,2564.28
OI0000387-5,O0000387,P00023,2,124.02,0,248.04
OI0000387-6,O0000387,P00135,1,217.54,0.05,206.66
OI0000388-1,O0000388,P00006,1,398.0,0.1,358.2
OI0000388-2,O0000388,P00025,1,564.8,0,564.8
OI0000388-3,O0000388,P00065,1,270.78,0.05,257.24
OI0000388-4,O0000388,P00151,2,497.93,0,995.86
OI0000388-5,O0000388,P00078,2,254.13,0,508.26
OI0000389-1,O0000389,P00091,3,58.96,0.15,150.35
OI0000390-1,O0000390,P00178,4,540.49,0,2161.96
OI0000390-2,O0000390,P00170,1,454.68,0.15,386.48
OI0000391-1,O0000391,P00085,1,220.54,0.1,198.49
OI0000392-1,O0000392,P00011,1,143.74,0,143.74
OI0000392-2,O0000392,P00211,4,392.42,0.05,1491.2
OI0000392-3,O0000392,P00068,1,228.52,0.05,217.09
OI0000393-1,O0000393,P00042,1,353.74,0.05,336.05
OI0000393-2,O0000393,P00182,4,268.87,0,1075.48
OI0000393-3,O0000393,P00154,4,670.02,0.1,2412.07
OI0000394-1,O0000394,P00043,3,46.94,0.05,133.78
OI0000394-2,O0000394,P00216,4,133.34,0.05,506.69
OI0000395-1,O0000395,P00056,2,236.38,0,472.76
OI0000396-1,O0000396,P00032,4,158.94,0,635.76
OI0000397-1,O0000397,P00062,1,226.93,0.15,192.89
OI0000398-1,O0000398,P00206,3,417.71,0.05,1190.47
