order_id,customer_id,employee_id,order_date,channel,status,subtotal,tax,shipping,total,region
O0000238,C001248,E0048,2025-06-22T18:23:37,Marketplace,Completed,1332.1,93.25,0.0,1425.35,Coastal
O0000239,C001708,E0039,2025-06-13T13:43:05,Phone,Returned,391.48,27.4,0.0,418.88,Piedmont
O0000240,C000063,E0014,2025-10-03T13:52:44,Phone,Completed,1808.09,126.57,0.0,1934.66,Appalachian
O0000241,C000258,E0017,2025-10-04T14:08:27,Online,Completed,3109.04,295.36,0.0,3404.4,Foothills
O0000242,C001606,E0037,2025-03-31T14:52:54,Retail Store,Completed,461.22,36.9,0.0,498.12,Piedmont
O0000243,C000704,E0040,2025-03-31T12:07:26,Phone,Completed,4595.73,367.66,0.0,4963.39,Smoky Mountains
O0000244,C000448,E0056,2025-07-23T13:27:44,Marketplace,Completed,1678.08,134.25,0.0,1812.33,Piedmont
O0000245,C000223,E0039,2025-07-30T15:47:58,Phone,Completed,853.88,59.77,0.0,913.65,Coastal
O0000246,C001183,E0041,2025-01-21T14:01:07,Phone,Completed,908.48,63.59,0.0,972.07,Foothills
O0000247,C000706,E0042,2025-01-05T18:21:55,Phone,Completed,1363.5,77.72,0.0,1441.22,Foothills
O0000248,C001423,E0009,2025-12-01T19:21:45,Marketplace,Completed,542.91,51.58,0.0,594.49,Foothills
O0000249,C000186,E0034,2025-07-05T18:38:00,Marketplace,Returned,4435.04,421.33,0.0,4856.37,Appalachian
O0000250,C001439,E0046,2025-07-01T14:24:27,Online,Completed,4860.89,388.87,0.0,5249.76,Smoky Mountains
O0000251,C002098,E0034,2025-02-11T17:44:28,Phone,Cancelled,1630.31,114.12,0.0,1744.43,Foothills
O0000252,C000788,E0042,2025-12-05T13:36:04,Online,Completed,5420.23,379.42,0.0,5799.65,Piedmont
O0000253,C000165,E0048,2025-03-23T07:48:24,Marketplace,Completed,2728.96,259.25,0.0,2988.21,Smoky Mountains
O0000254,C001626,E0004,2025-05-29T10:51:36,Online,Completed,460.3,26.24,0.0,486.54,Smoky Mountains
O0000255,C000341,E0037,2025-08-01T13:50:01,Retail Store,Completed,1791.77,143.34,0.0,1935.11,Foothills
O0000256,C000559,E0036,2025-12-23T17:21:33,Retail Store,Completed,311.41,29.58,0.0,340.99,Appalachian
O0000257,C002263,E0056,2025-11-13T17:37:44,Marketplace,Completed,921.08,87.5,0.0,1008.58,Foothills
O0000258,C002293,E0045,2025-08-19T16:09:15,Marketplace,Completed,69.15,6.57,6.95,82.67,Blue Ridge
O0000259,C000191,E0048,2025-03-31T13:37:00,Retail Store,Completed,542.97,38.01,0.0,580.98,Piedmont
O0000260,C000855,E0009,2025-03-09T11:38:22,Retail Store,Completed,242.84,19.43,0.0,262.27,Smoky Mountains
O0000261,C002217,E0036,2025-05-23T15:01:56,Phone,Returned,2333.11,186.65,0.0,2519.76,Smoky Mountains
O0000262,C000046,E0048,2025-12-01T21:32:44,Online,Completed,641.64,60.96,0.0,702.6,Piedmont
O0000263,C000297,E0056,2025-09-23T15:33:03,Marketplace,Returned,957.64,67.03,0.0,1024.67,Coastal
O0000264,C000992,E0034,2025-10-16T14:20:26,Marketplace,Completed,4699.89,446.49,0.0,5146.38,Blue Ridge
O0000265,C001817,E0035,2025-06-05T11:19:47,Online,Completed,464.16,32.49,0.0,496.65,Blue Ridge
O0000266,C001095,E0024,2025-01-25T18:37:37,Marketplace,Completed,1391.0,79.29,0.0,1470.29,Smoky Mountains
O0000267,C001104,E0059,2025-06-16T10:32:31,Retail Store,Completed,513.66,35.96,0.0,549.62,Blue Ridge
O0000268,C002505,E0017,2025-03-20T14:14:57,Online,Completed,943.06,89.59,0.0,1032.65,Blue Ridge
O0000269,C000340,E0028,2025-05-19T18:54:03,Phone,Completed,234.59,13.37,0.0,247.96,Appalachian
O0000270,C002509,E0056,2025-07-03T09:21:35,Online,Completed,4339.87,412.29,0.0,4752.16,Appalachian
O0000271,C002437,E0043,2025-05-21T09:12:35,Online,Completed,358.55,28.68,0.0,387.23,Piedmont
O0000272,C000737,E0051,2025-06-02T13:32:52,Phone,Completed,2149.87,150.49,0.0,2300.36,Piedmont
O0000273,C001272,E0020,2025-09-28T12:49:59,Marketplace,Completed,3369.53,235.87,0.0,3605.4,Blue Ridge
O0000274,C001189,E0003,2025-04-05T17:03:13,Phone,Returned,1675.96,134.08,0.0,1810.04,Piedmont
O0000275,C002570,E0030,2025-10-30T13:23:48,Retail Store,Completed,2672.39,187.07,0.0,2859.46,Blue Ridge
O0000276,C001805,E0019,2025-04-16T19:57:20,Online,Completed,1837.07,128.59,0.0,1965.66,Appalachian
O0000277,C001194,E0014,2025-04-18T15:43:52,Marketplace,Returned,2568.93,179.83,0.0,2748.76,Piedmont
O0000278,C002521,E0039,2025-10-05T19:19:11,Online,Completed,2262.13,158.35,0.0,2420.48,Appalachian
O0000279,C000810,E0041,2025-11-19T14:50:50,Retail Store,Completed,508.26,35.58,0.0,543.84,Appalachian
O0000280,C000379,E0036,2025-08-16T12:58:27,Retail Store,Cancelled,3442.27,240.96,0.0,3683.23,Appalachian
O0000281,C001756,E0040,2025-07-24T19:30:01,Retail Store,Completed,1998.27,139.88,0.0,2138.15,Coastal
O0000282,C000343,E0009,2025-02-09T16:40:33,Retail Store,Completed,3085.07,215.95,0.0,3301.02,Blue Ridge
O0000283,C000860,E0028,2025-04-08T12:09:32,Phone,Completed,785.24,54.97,0.0,840.21,Foothills
O0000284,C000318,E0053,2025-11-14T11:56:09,Online,Completed,1049.96,99.75,0.0,1149.71,Piedmont
O0000285,C000278,E0017,2025-06-24T11:56:27,Marketplace,Cancelled,762.68,72.45,0.0,835.13,Appalachian
O0000286,C000460,E0041,2025-01-23T02:08:10,Marketplace,Completed,1295.49,90.68,0.0,1386.17,Appalachian
O0000287,C002381,E0008,2025-10-05T15:17:41,Phone,Completed,590.85,33.68,0.0,624.53,Coastal
O0000288,C001065,E0018,2025-07-17T11:16:52,Phone,Completed,3003.98,285.38,0.0,3289.36,Blue Ridge
O0000289,C000024,E0046,2025-10-16T10:50:09,Phone,Completed,1162.71,81.39,0.0,1244.1,Appalachian
O0000290,C002531,E0046,2025-06-12T09:39:52,Phone,Returned,659.18,62.62,0.0,721.8,Smoky Mountains
O0000291,C000525,E0037,2025-11-02T15:01:05,Retail Store,Completed,1118.97,106.3,0.0,1225.27,Coastal
O0000292,C001157,E0053,2025-03-29T15:09:05,Phone,Cancelled,1571.95,110.04,0.0,1681.99,Blue Ridge
O0000293,C000317,E0057,2025-09-06T20:44:52,Online,Completed,538.56,37.7,0.0,576.26,Blue Ridge
O0000294,C000575,E0006,2025-09-10T11:56:45,Online,Completed,934.94,74.8,0.0,1009.74,Coastal
O0000295,C001442,E0060,2025-08-16T14:57:21,Online,Completed,749.84,71.23,0.0,821.07,Coastal
O0000296,C001741,E0043,2025-07-16T12:39:59,Retail Store,Completed,1027.67,71.94,0.0,1099.61,Coastal
O0000297,C000738,E0057,2025-01-28T11:26:59,Phone,Completed,738.06,42.07,0.0,780.13,Foothills
O0000298,C001959,E0028,2025-10-20T04:28:07,Online,Completed,2091.7,198.71,0.0,2290.41,Appalachian
O0000299,C000722,E0059,2025-07-23T11:25:20,Retail Store,Returned,630.23,44.12,0.0,674.35,Appalachian
O0000300,C000942,E0035,2025-05-12T12:38:37,Marketplace,Completed,3971.18,377.26,0.0,4348.44,Piedmont
O0000301,C002215,E0057,2025-12-06T14:52:29,Phone,Completed,2502.44,200.2,0.0,2702.64,Coastal
O0000302,C000090,E0057,2025-12-23T13:14:19,Marketplace,Completed,4247.6,339.81,0.0,4587.41,Smoky Mountains
O0000303,C002142,E0020,2025-07-05T18:04:53,Marketplace,Completed,281.25,22.5,0.0,303.75,Coastal
O0000304,C001716,E0036,2025-01-31T20:21:13,Online,Completed,2659.25,212.74,0.0,2871.99,Foothills
O0000305,C001590,E0006,2025-09-10T13:02:38,Marketplace,Completed,1300.46,91.03,0.0,1391.49,Piedmont
O0000306,C001360,E0020,2025-08-27T18:13:42,Marketplace,Cancelled,323.06,30.69,0.0,353.75,Blue Ridge
O0000307,C001552,E0001,2025-10-03T16:37:37,Marketplace,Completed,4004.5,320.36,0.0,4324.86,Foothills
O0000308,C001277,E0036,2025-02-19T10:38:10,Marketplace,Completed,187.35,14.99,0.0,202.34,Foothills
O0000309,C001935,E0024,2025-06-03T15:52:27,Retail Store,Completed,1979.28,138.55,0.0,2117.83,Blue Ridge
O0000310,C000896,E0034,2025-11-06T14:28:49,Retail Store,Completed,576.64,54.78,0.0,631.42,Foothills
O0000311,C000972,E0017,2025-08-17T16:00:36,Retail Store,Completed,1302.89,91.2,0.0,1394.09,Foothills
O0000312,C002253,E0018,2025-07-22T08:19:50,Phone,Completed,1207.24,68.81,0.0,1276.05,Piedmont
O0000313,C001337,E0058,2025-09-30T10:33:21,Retail Store,Cancelled,1515.39,143.96,0.0,1659.35,Smoky Mountains
O0000314,C002101,E0024,2025-10-15T15:59:46,Phone,Completed,1366.44,129.81,0.0,1496.25,Blue Ridge
O0000315,C000395,E0020,2025-01-17T15:53:20,Phone,Completed,1526.21,122.1,0.0,1648.31,Appalachian
O0000316,C000918,E0017,2025-10-19T10:44:21,Phone,Completed,1759.56,140.76,0.0,1900.32,Appalachian
O0000317,C001500,E0042,2025-08-25T10:56:39,Phone,Completed,1634.47,155.27,0.0,1789.74,Coastal
O0000318,C001553,E0020,2025-12-08T08:20:24,Online,Completed,2459.76,172.18,0.0,2631.94,Blue Ridge
O0000319,C002147,E0056,2025-01-20T06:58:49,Marketplace,Completed,152.01,10.64,0.0,162.65,Blue Ridge
O0000320,C000709,E0022,2025-10-28T09:14:48,Phone,Completed,1611.97,128.96,0.0,1740.93,Coastal
O0000321,C000812,E0045,2025-10-08T15:00:08,Phone,Returned,559.61,39.17,0.0,598.78,Piedmont
O0000322,C001899,E0037,2025-05-05T19:57:02,Marketplace,Completed,2249.0,157.43,0.0,2406.43,Smoky Mountains
O0000323,C000617,E0030,2025-04-14T14:56:05,Phone,Completed,2748.96,261.15,0.0,3010.11,Piedmont
O0000324,C001826,E0007,2025-07-26T10:37:38,Phone,Completed,347.97,24.36,0.0,372.33,Foothills
O0000325,C000068,E0054,2025-09-08T18:19:34,Retail Store,Returned,1306.97,91.49,0.0,1398.46,Appalachian
O0000326,C000724,E0042,2025-07-21T14:44:13,Marketplace,Completed,3927.12,314.17,0.0,4241.29,Smoky Mountains
O0000327,C002364,E0057,2025-04-28T13:22:20,Retail Store,Completed,2295.03,183.6,0.0,2478.63,Appalachian
O0000328,C000715,E0004,2025-08-24T10:21:31,Retail Store,Completed,2919.44,204.36,0.0,3123.8,Foothills
O0000329,C000769,E0045,2025-12-07T13:24:39,Retail Store,Completed,2066.49,165.32,0.0,2231.81,Appalachian
O0000330,C000894,E0039,2025-09-20T08:19:54,Phone,Completed,820.1,57.41,0.0,877.51,Smoky Mountains
O0000331,C001190,E0020,2025-08-18T10:12:57,Marketplace,Returned,1227.54,85.93,0.0,1313.47,Foothills
O0000332,C000464,E0030,2025-03-07T15:52:15,Phone,Completed,610.0,42.7,0.0,652.7,Piedmont
O0000333,C002186,E0037,2025-05-08T13:14:09,Retail Store,Completed,1132.02,79.24,0.0,1211.26,Blue Ridge
O0000334,C001587,E0009,2025-08-29T18:57:20,Marketplace,Completed,733.46,51.34,0.0,784.8,Smoky Mountains
O0000335,C002105,E0059,2025-05-18T10:20:17,Phone,Completed,2241.56,212.95,0.0,2454.51,Blue Ridge
O0000336,C002292,E0020,2025-12-23T14:42:42,Marketplace,Completed,210.88,16.87,0.0,227.75,Appalachian
O0000337,C001696,E0026,2025-08-09T12:40:10,Online,Completed,690.65,48.35,0.0,739.0,Piedmont
O0000338,C001684,E0056,2025-06-18T10:10:57,Phone,Completed,1225.4,98.03,0.0,1323.43,Smoky Mountains
O0000339,C000414,E0041,2025-03-05T15:55:11,Online,Completed,379.58,36.06,0.0,415.64,Piedmont
O0000340,C002483,E0054,2025-07-07T18:03:35,Online,Completed,2194.17,175.53,0.0,2369.7,Smoky Mountains
O0000341,C002364,E0028,2025-12-27T11:26:24,Online,Cancelled,3646.63,291.73,0.0,3938.36,Appalachian
O0000342,C001199,E0030,2025-01-03T11:13:20,Phone,Completed,1127.84,90.23,0.0,1218.07,Piedmont
O0000343,C001340,E0059,2025-05-01T16:07:05,Phone,Cancelled,608.79,48.7,0.0,657.49,Blue Ridge
O0000344,C001015,E0020,2025-01-03T10:34:31,Retail Store,Completed,1819.82,145.59,0.0,1965.41,Foothills
O0000345,C000431,E0028,2025-11-12T15:57:58,Online,Completed,1651.52,115.61,0.0,1767.13,Appalachian
O0000346,C001124,E0039,2025-08-02T17:46:51,Retail Store,Completed,653.51,52.28,0.0,705.79,Smoky Mountains
O0000347,C000529,E0017,2025-09-24T17:02:27,Online,Returned,222.67,17.81,0.0,240.48,Coastal
O0000348,C001087,E0030,2025-04-12T09:54:22,Phone,Completed,657.95,46.06,0.0,704.01,Coastal
O0000349,C000710,E0020,2025-05-03T11:12:01,Phone,Completed,2468.45,172.79,0.0,2641.24,Foothills
O0000350,C000737,E0009,2025-07-30T16:20:41,Phone,Completed,3550.74,248.55,0.0,3799.29,Piedmont
O0000351,C001049,E0017,2025-11-04T08:33:27,Phone,Completed,453.17,31.72,0.0,484.89,Coastal
O0000352,C002599,E0046,2025-03-18T15:12:17,Phone,Completed,717.98,50.26,0.0,768.24,Blue Ridge
O0000353,C001987,E0026,2025-04-26T17:16:12,Marketplace,Completed,339.02,27.12,0.0,366.14,Appalachian
O0000354,C002304,E0036,2025-09-28T14:56:22,Marketplace,Completed,1553.41,88.54,0.0,1641.95,Smoky Mountains
O0000355,C000673,E0056,2025-05-03T13:25:34,Marketplace,Completed,810.68,64.85,0.0,875.53,Blue Ridge
O0000356,C001464,E0030,2025-02-18T21:15:35,Online,Completed,2471.78,197.74,0.0,2669.52,Piedmont
O0000357,C001811,E0008,2025-05-11T12:52:54,Marketplace,Cancelled,839.41,58.76,0.0,898.17,Coastal
O0000358,C002324,E0009,2025-06-30T14:12:54,Retail Store,Cancelled,622.27,59.12,0.0,681.39,Blue Ridge
O0000359,C002202,E0036,2025-03-14T15:34:21,Online,Completed,1386.23,97.04,0.0,1483.27,Appalachian
O0000360,C001269,E0020,2025-06-15T17:26:25,Online,Completed,336.18,26.89,0.0,363.07,Blue Ridge
O0000361,C000922,E0020,2025-01-16T09:24:27,Retail Store,Completed,352.53,33.49,0.0,386.02,Blue Ridge
O0000362,C000088,E0058,2025-02-24T12:13:36,Marketplace,Completed,2755.51,220.44,0.0,2975.95,Foothills
O0000363,C002185,E0018,2025-12-07T16:19:07,Phone,Completed,516.32,29.43,0.0,545.75,Appalachian
O0000364,C000571,E0060,2025-01-20T09:20:12,Phone,Completed,1734.33,138.75,0.0,1873.08,Appalachian
O0000365,C001190,E0041,2025-08-17T19:47:53,Marketplace,Completed,104.74,7.33,0.0,112.07,Foothills
O0000366,C002218,E0014,2025-01-22T11:54:09,Online,Returned,479.26,27.32,0.0,506.58,Smoky Mountains
O0000367,C001115,E0057,2025-10-30T10:09:14,Retail Store,Completed,695.5,48.69,0.0,744.19,Smoky Mountains
O0000368,C000622,E0043,2025-08-18T01:01:19,Online,Cancelled,455.71,25.98,0.0,481.69,Blue Ridge
O0000369,C001792,E0051,2025-07-16T09:15:43,Phone,Completed,1177.0,94.16,0.0,1271.16,Appalachian
O0000370,C001444,E0006,2025-06-25T14:24:08,Phone,Completed,2299.1,160.94,0.0,2460.04,Piedmont
O0000371,C001201,E0035,2025-03-15T11:40:40,Phone,Completed,1586.3,150.7,0.0,1737.0,Blue Ridge
O0000372,C002020,E0039,2025-09-06T14:17:14,Phone,Completed,1985.79,188.65,0.0,2174.44,Appalachian
O0000373,C001324,E0030,2025-07-29T12:21:25,Marketplace,Completed,2407.7,168.54,0.0,2576.24,Smoky Mountains
O0000374,C000716,E0022,2025-10-15T13:13:22,Phone,Completed,3586.85,286.95,0.0,3873.8,Coastal
O0000375,C000890,E0017,2025-09-03T12:00:08,Retail Store,Completed,4298.86,300.92,0.0,4599.78,Appalachian
O0000376,C001113,E0028,2025-04-12T09:33:26,Online,Completed,1974.14,112.53,0.0,2086.67,Blue Ridge
O0000377,C002110,E0042,2025-08-22T15:34:16,Retail Store,Completed,2760.36,157.34,0.0,2917.7,Appalachian
O0000378,C000735,E0024,2025-05-15T12:55:25,Retail Store,Completed,4817.04,385.36,0.0,5202.4,Coastal
O0000379,C001043,E0060,2025-04-27T11:47:06,Retail Store,Completed,2146.05,171.68,0.0,2317.73,Smoky Mountains
O0000380,C000796,E0043,2025-11-10T22:18:34,Marketplace,Completed,624.84,49.99,0.0,674.83,Coastal
O0000381,C002103,E0048,2025-05-26T11:39:52,Retail Store,Completed,1552.82,124.23,0.0,1677.05,Blue Ridge
O0000382,C000112,E0051,2025-04-12T20:46:52,Retail Store,Completed,2412.07,168.84,0.0,2580.91,Piedmont
O0000383,C002155,E0001,2025-12-07T11:25:21,Retail Store,Completed,280.61,19.64,0.0,300.25,Coastal
O0000384,C001248,E0059,2025-05-08T15:29:41,Marketplace,Completed,1234.28,86.4,0.0,1320.68,Coastal
O0000385,C001204,E0053,2025-03-14T11:46:38,Online,Returned,1443.57,115.49,0.0,1559.06,Appalachian
O0000386,C000335,E0058,2025-05-26T13:52:47,Marketplace,Completed,516.02,41.28,0.0,557.3,Appalachian
O0000387,C001812,E0040,2025-12-08T15:02:43,Online,Completed,4550.56,432.3,0.0,4982.86,Piedmont
O0000388,C002473,E0009,2025-02-24T12:24:42,Retail Store,Completed,2684.36,187.91,0.0,2872.27,Blue Ridge
O0000389,C001015,E0001,2025-06-26T10:04:22,Phone,Completed,150.35,12.03,0.0,162.38,Foothills
O0000390,C002451,E0026,2025-09-17T17:49:26,Retail Store,Completed,2548.44,203.88,0.0,2752.32,Smoky Mountains
O0000391,C001281,E0048,2025-08-31T15:37:41,Marketplace,Completed,198.49,15.88,0.0,214.37,Appalachian
O0000392,C001615,E0054,2025-06-14T13:26:17,Online,Completed,1852.03,129.64,0.0,1981.67,Piedmont
O0000393,C002003,E0042,2025-05-29T11:03:33,Retail Store,Completed,3823.6,363.24,0.0,4186.84,Smoky Mountains
O0000394,C000097,E0054,2025-09-22T15:54:08,Online,Completed,640.47,60.84,0.0,701.31,Piedmont
O0000395,C001997,E0041,2025-08-27T19:59:42,Marketplace,Completed,472.76,44.91,0.0,517.67,Piedmont
O0000396,C002113,E0014,2025-03-08T16:02:51,Phone,Completed,635.76,60.4,0.0,696.16,Piedmont
O0000397,C002330,E0040,2025-02-07T15:53:17,Marketplace,Completed,192.89,15.43,0.0,208.32,Piedmont
O0000398,C001320,E0037,2025-10-12T12:21:47,Phone,Cancelled,1463.58,102.45,0.0,1566.03,Appalachian
O0000399,C002570,E0053,2025-03-19T13:04:06,Retail Store,Completed,2179.64,152.57,0.0,2332.21,Blue Ridge
O0000400,C001734,E0059,2025-03-17T16:34:01,Online,Completed,1057.22,84.58,0.0,1141.8,Appalachian
O0000401,C002137,E0036,2025-09-08T16:48:27,Phone,Completed,1885.74,132.0,0.0,2017.74,Smoky Mountains
O0000402,C001161,E0043,2025-04-13T14:51:22,Online,Completed,2007.77,160.62,0.0,2168.39,Coastal
O0000403,C001342,E0037,2025-11-29T10:56:11,Marketplace,Completed,1936.71,183.99,0.0,2120.7,Smoky Mountains
O0000404,C001483,E0007,2025-09-05T20:04:36,Marketplace,Completed,1759.36,140.75,0.0,1900.11,Smoky Mountains
O0000405,C002553,E0035,2025-02-12T22:09:59,Online,Completed,2636.02,210.88,0.0,2846.9,Foothills
O0000406,C001692,E0046,2025-08-25T20:43:33,Online,Completed,983.4,78.67,0.0,1062.07,Blue Ridge
O0000407,C000239,E0009,2025-02-18T14:28:44,Retail Store,Completed,1682.89,117.8,0.0,1800.69,Smoky Mountains
O0000408,C001519,E0028,2025-01-24T16:46:56,Marketplace,Completed,1694.4,135.55,0.0,1829.95,Coastal
O0000409,C000218,E0024,2025-06-27T08:49:11,Phone,Completed,2684.97,153.04,0.0,2838.01,Coastal
O0000410,C001967,E0037,2025-04-29T14:58:32,Retail Store,Completed,1635.8,130.86,0.0,1766.66,Smoky Mountains
O0000411,C001570,E0053,2025-01-06T15:46:50,Marketplace,Completed,2134.87,149.44,0.0,2284.31,Coastal
O0000412,C001699,E0008,2025-02-24T14:45:04,Marketplace,Completed,1080.64,86.45,0.0,1167.09,Piedmont
O0000413,C001154,E0006,2025-12-10T11:21:05,Phone,Completed,1193.93,83.58,0.0,1277.51,Appalachian
O0000414,C000869,E0048,2025-12-16T11:43:45,Marketplace,Cancelled,1710.19,136.82,0.0,1847.01,Appalachian
O0000415,C000249,E0043,2025-04-21T15:52:35,Online,Completed,591.17,47.29,0.0,638.46,Smoky Mountains
O0000416,C002343,E0039,2025-05-10T07:10:43,Marketplace,Cancelled,380.96,30.48,0.0,411.44,Smoky Mountains
O0000417,C001568,E0036,2025-10-31T13:33:12,Marketplace,Completed,394.08,27.59,0.0,421.67,Coastal
O0000418,C000816,E0028,2025-03-05T15:54:29,Marketplace,Completed,2330.83,186.47,0.0,2517.3,Smoky Mountains
O0000419,C002108,E0008,2025-09-30T11:07:35,Phone,Returned,378.15,30.25,0.0,408.4,Smoky Mountains
O0000420,C001649,E0036,2025-08-05T14:09:04,Retail Store,Completed,2077.96,166.24,0.0,2244.2,Coastal
O0000421,C002026,E0060,2025-08-31T18:26:21,Online,Completed,2356.06,164.92,0.0,2520.98,Coastal
O0000422,C000695,E0051,2025-08-09T10:30:29,Online,Completed,4035.07,322.81,0.0,4357.88,Coastal
O0000423,C001240,E0058,2025-10-24T10:04:16,Retail Store,Completed,2761.36,193.3,0.0,2954.66,Foothills
O0000424,C000656,E0018,2025-03-11T18:28:01,Online,Completed,318.82,30.29,0.0,349.11,Appalachian
O0000425,C001297,E0007,2025-02-14T14:06:49,Online,Returned,829.65,78.82,0.0,908.47,Smoky Mountains
O0000426,C001575,E0046,2025-08-16T10:00:45,Phone,Completed,1657.77,132.62,0.0,1790.39,Coastal
O0000427,C000719,E0017,2025-01-29T12:54:45,Marketplace,Completed,1334.91,93.44,0.0,1428.35,Appalachian
O0000428,C001500,E0045,2025-10-16T13:12:17,Online,Completed,1914.72,181.9,0.0,2096.62,Coastal
O0000429,C000721,E0039,2025-02-04T11:33:09,Phone,Completed,783.33,74.42,0.0,857.75,Appalachian
O0000430,C001167,E0046,2025-11-05T11:42:34,Phone,Completed,155.11,12.41,0.0,167.52,Foothills
O0000431,C000062,E0053,2025-10-25T11:20:25,Retail Store,Completed,395.03,27.65,0.0,422.68,Coastal
O0000432,C002240,E0018,2025-10-20T19:02:11,Marketplace,Completed,4643.3,325.03,0.0,4968.33,Blue Ridge
O0000433,C001387,E0020,2025-01-05T09:51:33,Marketplace,Completed,2127.3,121.26,0.0,2248.56,Smoky Mountains
O0000434,C001553,E0040,2025-02-05T11:39:49,Retail Store,Completed,662.84,46.4,0.0,709.24,Blue Ridge
O0000435,C002141,E0014,2025-01-27T13:52:12,Online,Completed,1832.03,146.56,0.0,1978.59,Smoky Mountains
O0000436,C001522,E0001,2025-10-26T08:50:29,Online,Completed,463.62,37.09,0.0,500.71,Smoky Mountains
O0000437,C002490,E0053,2025-09-25T15:46:44,Phone,Completed,2046.91,116.67,0.0,2163.58,Appalachian
O0000438,C001099,E0008,2025-02-02T14:01:56,Marketplace,Completed,547.18,31.19,0.0,578.37,Smoky Mountains
O0000439,C001216,E0006,2025-02-02T11:43:25,Marketplace,Completed,759.7,60.78,0.0,820.48,Coastal
O0000440,C000449,E0030,2025-07-27T03:32:45,Marketplace,Completed,4773.88,334.17,0.0,5108.05,Piedmont
O0000441,C002225,E0007,2025-03-03T13:53:56,Retail Store,Completed,1761.8,167.37,0.0,1929.17,Foothills
O0000442,C000472,E0059,2025-05-10T12:30:58,Phone,Completed,1556.84,124.55,0.0,1681.39,Blue Ridge
O0000443,C002066,E0039,2025-05-28T15:45:05,Retail Store,Completed,1054.85,60.13,0.0,1114.98,Smoky Mountains
O0000444,C001626,E0017,2025-11-26T15:40:58,Retail Store,Completed,3718.35,211.95,0.0,3930.3,Smoky Mountains
O0000445,C002337,E0004,2025-02-07T08:19:05,Online,Completed,369.71,29.58,0.0,399.29,Coastal
O0000446,C000480,E0019,2025-03-07T16:32:29,Online,Completed,3022.85,211.6,0.0,3234.45,Coastal
O0000447,C002138,E0051,2025-01-06T09:10:05,Marketplace,Completed,306.36,21.45,0.0,327.81,Blue Ridge
O0000448,C001133,E0017,2025-10-10T10:25:03,Phone,Completed,3747.45,299.8,0.0,4047.25,Coastal
O0000449,C000749,E0008,2025-07-19T05:04:20,Marketplace,Completed,513.3,41.06,0.0,554.36,Foothills
O0000450,C000279,E0059,2025-04-02T18:18:19,Online,Completed,2358.52,224.06,0.0,2582.58,Appalachian
O0000451,C001534,E0004,2025-09-11T11:34:26,Phone,Completed,893.07,71.45,0.0,964.52,Blue Ridge
O0000452,C002397,E0019,2025-05-27T10:02:30,Phone,Completed,377.44,35.86,0.0,413.3,Blue Ridge
O0000453,C001552,E0054,2025-09-30T15:57:23,Marketplace,Completed,1623.85,129.91,0.0,1753.76,Foothills
O0000454,C000624,E0035,2025-05-05T11:49:50,Phone,Completed,1453.28,101.73,0.0,1555.01,Smoky Mountains
