event_id	event_time	customer_id	session_id	event_type	product_id	page	device	campaign	session_duration_seconds
EV00000271	2025-08-10T13:29:34		S004637	support_click	P00223	/support	mobile	organic	156
EV00000272	2025-05-22T23:47:25		S003017	page_view	P00068	/deals	mobile	partner-guide	34
EV00000273	2025-05-09T13:49:26	C002111	S007549	product_view	P00111	/shop/trail-safety	mobile	direct	101
EV00000274	2025-02-15T15:02:02	C002589	S004656	page_view	P00148	/shop/tents	mobile	partner-guide	12
EV00000275	2025-07-16T10:14:50	C002329	S004058	add_to_cart	P00156	/shop/hydration	desktop	spring-trail	90
EV00000276	2025-02-24T19:03:02		S000563	page_view	P00204	/shop/climbing-gear	mobile	partner-guide	42
EV00000277	2025-11-24T19:13:40	C002059	S002081	page_view	P00106	/shop/tents	mobile	social-retarget	26
EV00000278	2025-12-14T18:39:37	C001905	S006829	page_view	P00200	/	mobile	organic	28
EV00000279	2025-05-17T09:02:40	C000921	S006353	product_view	P00018	/shop/outerwear	desktop	social-retarget	129
EV00000280	2025-01-21T23:16:40	C001588	S007283	add_to_cart	P00201	/shop/tents	desktop	organic	60
EV00000281	2025-09-13T15:17:42	C002116	S001782	product_view	P00019	/shop/hydration	mobile	direct	41
EV00000282	2025-06-21T12:06:53	C000306	S004509	search	P00073	/search	desktop	organic	25
EV00000283	2025-10-11T09:54:17	C000417	S003310	support_click	P00149	/support	mobile	email-june	58
EV00000284	2025-09-17T21:04:37		S001389	page_view	P00076	/	tablet	direct	39
EV00000285	2025-08-24T15:24:07	C002574	S005296	page_view	P00071	/shop/outerwear	mobile	organic	19
EV00000286	2025-06-16T03:19:10		S001638	page_view	P00053	/deals	mobile	social-retarget	34
EV00000287	2025-03-13T07:33:56	C001904	S005820	add_to_cart	P00077	/shop/tents	mobile	social-retarget	41
EV00000288	2025-07-19T21:52:35	C001932	S005115	page_view	P00049	/shop/tents	desktop	spring-trail	33
EV00000289	2025-01-11T21:54:34	C000149	S003792	product_view	P00196	/shop/tents	tablet	spring-trail	54
EV00000290	2025-04-19T22:35:07		S008833	add_to_cart	P00064	/shop/sleeping-bags	desktop	partner-guide	44
EV00000291	2025-02-16T13:37:24	C001711	S007843	page_view	P00223	/shop/sleeping-bags	tablet	organic	46
EV00000292	2025-10-24T19:22:10	C001327	S006396	page_view	P00231	/shop/tents	desktop	direct	54
EV00000293	2025-02-25T08:10:38		S006885	purchase	P00089	/checkout	mobile	direct	210
EV00000294	2025-11-13T04:21:43	C002537	S005127	add_to_cart	P00191	/shop/sleeping-bags	mobile	social-retarget	48
EV00000295	2025-06-16T18:51:11	C000753	S005253	product_view	P00017	/shop/outerwear	mobile	organic	77
EV00000296	2025-04-21T16:04:51		S008195	page_view	P00139	/shop/hydration	desktop	social-retarget	103
EV00000297	2025-11-24T21:46:51	C000900	S001165	add_to_cart	P00198	/shop/sleeping-bags	desktop	social-retarget	69
EV00000298	2025-03-18T18:41:24	C001117	S003650	product_view	P00232	/shop/climbing-gear	desktop	partner-guide	123
EV00000299	2025-08-30T22:47:32		S007797	checkout_start	P00202	/checkout	mobile	email-june	223
EV00000300	2025-01-03T10:54:52	C000847	S007971	product_view	P00220	/shop/outerwear	mobile	social-retarget	87
EV00000301	2025-06-10T03:04:44	C001733	S005019	page_view	P00121	/shop/hydration	mobile	email-june	46
EV00000302	2025-12-25T11:49:52		S004819	checkout_start	P00108	/checkout	desktop	email-june	108
EV00000303	2025-01-09T12:29:40	C001192	S002443	support_click	P00213	/support	mobile	direct	105
EV00000304	2025-07-09T19:03:26	C000637	S006719	product_view	P00139	/shop/tents	mobile	direct	77
EV00000305	2025-06-14T20:23:19	C001796	S002446	search	P00183	/	mobile	spring-trail	36
EV00000306	2025-08-11T13:59:06	C000027	S007842	purchase	P00062	/checkout	tablet	direct	304
EV00000307	2025-01-27T15:00:25	C001446	S004351	page_view	P00043	/shop/outerwear	mobile	partner-guide	30
EV00000308	2025-02-05T18:56:50	C001351	S000399	add_to_cart	P00101	/shop/hydration	mobile	social-retarget	31
EV00000309	2025-01-01T10:18:03		S000743	page_view	P00165	/shop/sleeping-bags	mobile	social-retarget	23
EV00000310	2025-08-24T08:44:37	C000212	S001795	add_to_cart	P00032	/shop/hydration	desktop	partner-guide	43
EV00000311	2025-02-20T19:25:37	C001923	S000377	checkout_start	P00049	/checkout	desktop	direct	147
EV00000312	2025-03-09T06:31:42		S006688	page_view	P00043	/shop/outerwear	desktop	social-retarget	32
EV00000313	2025-12-15T14:14:20		S007363	product_view	P00118	/shop/tents	mobile	organic	40
EV00000314	2025-04-16T09:29:45	C000662	S000826	add_to_cart	P00146	/shop/sleeping-bags	mobile	organic	55
EV00000315	2025-05-09T18:14:40		S007922	search	P00158	/	tablet	direct	17
EV00000316	2025-07-26T09:25:39	C001365	S003407	purchase	P00203	/checkout	mobile	email-june	323
EV00000317	2025-07-21T17:39:22	C000173	S003525	purchase	P00233	/checkout	mobile	email-june	114
EV00000318	2025-05-30T15:38:49	C000339	S007991	page_view	P00177	/shop/tents	mobile	social-retarget	19
EV00000319	2025-03-12T17:48:49	C001710	S005556	search	P00011	/search	desktop	partner-guide	28
EV00000320	2025-04-13T11:51:32		S005241	product_view	P00143	/shop/sleeping-bags	mobile	email-june	79
EV00000321	2025-01-09T15:01:20		S002522	page_view	P00080	/shop/sleeping-bags	mobile	email-june	19
EV00000322	2025-06-19T19:39:38	C001274	S001495	search	P00161	/	desktop	organic	15
EV00000323	2025-08-19T14:17:15	C001675	S001519	product_view	P00097	/shop/climbing-gear	mobile	spring-trail	70
EV00000324	2025-12-23T02:42:43	C002478	S005128	support_click	P00009	/support	mobile	spring-trail	90
EV00000325	2025-03-28T19:56:42		S003300	page_view	P00180	/shop/hydration	desktop	direct	35
EV00000326	2025-11-30T09:47:50		S002373	page_view	P00148	/shop/hydration	desktop	direct	39
EV00000327	2025-01-07T06:00:03	C002111	S006197	checkout_start	P00205	/checkout	desktop	social-retarget	432
EV00000328	2025-03-31T09:24:27		S003452	checkout_start	P00167	/checkout	desktop	organic	165
EV00000329	2025-05-23T14:21:56	C002036	S003518	product_view	P00154	/shop/climbing-gear	mobile	spring-trail	39
EV00000330	2025-03-31T11:38:36	C001678	S003140	purchase	P00069	/checkout	mobile	direct	251
EV00000331	2025-07-27T21:05:14	C000774	S008300	page_view	P00181	/	desktop	direct	54
EV00000332	2025-06-29T11:19:14		S004260	product_view	P00189	/shop/climbing-gear	desktop	email-june	126
EV00000333	2025-06-26T19:39:10	C002000	S007792	page_view	P00018	/	desktop	social-retarget	167
EV00000334	2025-07-15T18:11:01	C002453	S005388	support_click	P00191	/support	mobile	spring-trail	74
EV00000335	2025-07-02T19:25:07		S002303	page_view	P00195	/deals	desktop	partner-guide	31
EV00000336	2025-09-28T15:01:57	C001409	S006423	support_click	P00223	/support	mobile	organic	74
EV00000337	2025-11-11T19:07:31	C001801	S004421	support_click	P00182	/support	tablet	direct	189
EV00000338	2025-04-28T10:20:42	C001498	S005217	add_to_cart	P00051	/shop/hydration	mobile	social-retarget	32
EV00000339	2025-01-06T11:38:23		S002941	search	P00223	/	mobile	direct	37
EV00000340	2025-10-01T13:07:45	C002360	S005845	product_view	P00072	/shop/hydration	mobile	organic	86
EV00000341	2025-10-10T21:39:45		S008285	product_view	P00188	/shop/sleeping-bags	desktop	organic	79
EV00000342	2025-05-03T19:23:22	C000978	S001718	page_view	P00233	/shop/climbing-gear	desktop	email-june	53
EV00000343	2025-09-14T13:46:19	C002138	S008303	purchase	P00181	/checkout	tablet	organic	250
EV00000344	2025-03-20T18:17:07		S003610	page_view	P00163	/shop/outerwear	mobile	organic	20
EV00000345	2025-06-25T10:07:47	C001229	S000020	checkout_start	P00010	/checkout	desktop	direct	157
EV00000346	2025-10-03T09:09:25	C000418	S006655	add_to_cart	P00099	/shop/outerwear	desktop	direct	111
EV00000347	2025-05-12T18:30:44	C002573	S001374	purchase	P00034	/checkout	mobile	social-retarget	324
EV00000348	2025-04-15T11:00:35	C000025	S000187	checkout_start	P00013	/checkout	mobile	organic	131
EV00000349	2025-03-08T19:30:51	C000789	S001995	product_view	P00064	/shop/sleeping-bags	mobile	direct	44
EV00000350	2025-04-05T10:36:16	C001740	S007901	support_click	P00049	/support	desktop	spring-trail	74
EV00000351	2025-06-14T08:21:41		S002238	checkout_start	P00183	/checkout	mobile	organic	65
EV00000352	2025-12-15T20:35:18	C000667	S002305	add_to_cart	P00095	/shop/outerwear	desktop	partner-guide	135
EV00000353	2025-03-14T22:00:47	C002000	S008115	page_view	P00038	/shop/climbing-gear	desktop	social-retarget	38
EV00000354	2025-01-03T23:15:29		S005614	product_view	P00236	/shop/climbing-gear	mobile	spring-trail	39
EV00000355	2025-12-25T21:24:49	C002565	S005405	support_click	P00053	/support	tablet	spring-trail	174
EV00000356	2025-07-09T23:43:05	C001205	S002405	add_to_cart	P00236	/shop/sleeping-bags	mobile	social-retarget	53
EV00000357	2025-10-30T19:36:38	C000855	S000788	page_view	P00113	/shop/outerwear	mobile	email-june	11
EV00000358	2025-02-16T08:46:39	C002335	S008572	product_view	P00151	/shop/tents	mobile	direct	56
EV00000359	2025-10-15T22:34:19		S004012	page_view	P00172	/deals	mobile	spring-trail	45
EV00000360	2025-10-27T18:50:59	C000870	S007410	page_view	P00064	/shop/hydration	mobile	email-june	45
EV00000361	2025-11-01T10:31:22	C000112	S000073	product_view	P00207	/shop/sleeping-bags	tablet	email-june	37
EV00000362	2025-02-20T20:51:27	C001953	S000772	page_view	P00079	/deals	desktop	direct	67
EV00000363	2025-05-17T12:06:23		S004924	add_to_cart	P00218	/shop/tents	mobile	direct	67
EV00000364	2025-07-06T09:24:25	C000647	S000190	product_view	P00105	/shop/sleeping-bags	desktop	direct	130
EV00000365	2025-07-03T10:44:04	C001272	S005723	add_to_cart	P00233	/shop/outerwear	desktop	partner-guide	180
EV00000366	2025-04-11T23:55:26		S007951	page_view	P00224	/shop/tents	mobile	partner-guide	48
EV00000367	2025-11-19T20:09:53		S004189	search	P00003	/	mobile	spring-trail	22
EV00000368	2025-01-27T09:56:37	C002502	S005496	add_to_cart	P00222	/shop/climbing-gear	desktop	direct	48
EV00000369	2025-11-10T20:24:49	C001155	S004144	search	P00001	/search	mobile	organic	7
EV00000370	2025-04-27T22:12:05	C001342	S007920	purchase	P00113	/checkout	mobile	organic	147
EV00000371	2025-07-22T18:26:10	C000493	S004588	purchase	P00151	/checkout	desktop	spring-trail	256
EV00000372	2025-05-19T20:08:06	C000127	S005230	page_view	P00056	/shop/climbing-gear	desktop	organic	97
EV00000373	2025-09-16T15:15:29		S005189	search	P00148	/search	mobile	email-june	9
EV00000374	2025-05-22T23:12:00		S003679	search	P00216	/	mobile	direct	10
EV00000375	2025-04-10T11:57:07	C001369	S000807	product_view	P00134	/shop/tents	desktop	spring-trail	108
EV00000376	2025-08-04T14:16:41	C001675	S001519	checkout_start	P00127	/checkout	mobile	organic	64
EV00000377	2025-11-22T20:35:52	C000448	S007767	page_view	P00044	/deals	tablet	organic	16
EV00000378	2025-11-11T21:20:25		S007987	purchase	P00015	/checkout	mobile	email-june	170
EV00000379	2025-10-04T09:01:31		S003348	product_view	P00093	/shop/sleeping-bags	desktop	direct	72
EV00000380	2025-10-18T20:02:09	C000149	S005132	product_view	P00042	/shop/trail-safety	mobile	organic	81
EV00000381	2025-10-10T09:34:18	C000580	S002350	purchase	P00175	/checkout	mobile	email-june	162
EV00000382	2025-12-16T10:33:05	C002045	S006778	search	P00080	/search	mobile	organic	7
EV00000383	2025-01-09T18:44:49		S000325	search	P00037	/	desktop	email-june	43
EV00000384	2025-02-01T04:24:11	C001051	S006649	page_view	P00124	/shop/hydration	mobile	email-june	41
EV00000385	2025-06-16T11:06:07	C001610	S000478	page_view	P00077	/shop/tents	tablet	direct	45
EV00000386	2025-12-23T16:49:31	C000653	S000310	search	P00037	/search	mobile	organic	24
EV00000387	2025-08-09T13:21:42	C000921	S006353	support_click	P00232	/support	mobile	organic	79
EV00000388	2025-03-01T09:54:30	C001668	S006657	page_view	P00216	/shop/tents	mobile	direct	37
EV00000389	2025-12-12T19:49:00		S008501	page_view	P00066	/shop/outerwear	mobile	spring-trail	19
EV00000390	2025-12-25T13:58:50	C001840	S007479	page_view	P00236	/shop/tents	mobile	direct	23
EV00000391	2025-07-26T12:30:46		S008938	product_view	P00209	/shop/outerwear	tablet	organic	86
EV00000392	2025-04-12T11:03:52		S000948	add_to_cart	P00030	/shop/sleeping-bags	mobile	direct	17
EV00000393	2025-04-03T04:05:23	C002138	S005406	support_click	P00067	/support	mobile	organic	62
EV00000394	2025-04-16T22:27:08	C001492	S004587	product_view	P00142	/shop/trail-safety	tablet	direct	72
EV00000395	2025-06-12T13:06:13		S000237	page_view	P00089	/	mobile	direct	43
EV00000396	2025-09-19T19:28:00		S001259	page_view	P00208	/shop/climbing-gear	mobile	direct	66
EV00000397	2025-11-01T10:48:39		S006927	search	P00030	/search	mobile	email-june	22
EV00000398	2025-10-28T14:09:42		S004651	search	P00053	/	desktop	direct	23
EV00000399	2025-07-21T11:24:31	C000232	S000141	purchase	P00086	/checkout	desktop	social-retarget	221
EV00000400	2025-10-27T13:26:13		S001942	page_view	P00192	/shop/hydration	desktop	partner-guide	37
EV00000401	2025-10-12T18:48:06	C000740	S005040	checkout_start	P00190	/checkout	tablet	partner-guide	133
EV00000402	2025-12-21T10:30:49		S002322	add_to_cart	P00136	/shop/tents	mobile	direct	57
EV00000403	2025-05-14T20:38:46	C000129	S002435	purchase	P00010	/checkout	desktop	social-retarget	388
EV00000404	2025-07-27T06:41:12	C002279	S001557	add_to_cart	P00190	/shop/sleeping-bags	desktop	partner-guide	64
EV00000405	2025-11-16T21:04:22		S006081	checkout_start	P00079	/checkout	desktop	direct	154
EV00000406	2025-01-30T10:46:41	C002517	S008367	search	P00225	/	desktop	partner-guide	37
EV00000407	2025-11-20T11:14:49	C002180	S006028	add_to_cart	P00094	/shop/hydration	mobile	spring-trail	29
EV00000408	2025-04-22T20:19:22	C000834	S008606	page_view	P00206	/shop/tents	mobile	direct	20
EV00000409	2025-06-13T18:08:25		S004896	search	P00222	/search	mobile	social-retarget	10
EV00000410	2025-04-08T06:51:21	C001872	S001833	page_view	P00183	/shop/sleeping-bags	mobile	email-june	48
EV00000411	2025-12-03T19:19:05		S000555	add_to_cart	P00055	/shop/hydration	tablet	social-retarget	47
EV00000412	2025-06-26T10:28:11	C001699	S000778	search	P00234	/	desktop	social-retarget	12
EV00000413	2025-01-18T10:37:44	C002586	S008599	add_to_cart	P00209	/shop/hydration	desktop	direct	58
EV00000414	2025-02-25T09:10:22	C001234	S001237	product_view	P00072	/shop/sleeping-bags	desktop	organic	168
EV00000415	2025-08-17T14:21:36	C001374	S007214	product_view	P00128	/shop/climbing-gear	mobile	email-june	69
EV00000416	2025-01-26T19:26:20	C001325	S000549	page_view	P00106	/shop/tents	desktop	email-june	33
EV00000417	2025-02-15T19:57:09		S003224	support_click	P00088	/support	desktop	organic	34
EV00000418	2025-10-25T06:39:28	C002303	S003045	checkout_start	P00151	/checkout	mobile	direct	211
EV00000419	2025-08-04T10:20:34	C002000	S008115	purchase	P00220	/checkout	mobile	organic	381
EV00000420	2025-02-12T17:20:51	C002261	S001537	product_view	P00016	/shop/sleeping-bags	mobile	spring-trail	48
EV00000421	2025-03-25T13:31:12	C000070	S005491	page_view	P00152	/shop/outerwear	mobile	social-retarget	15
EV00000422	2025-01-13T12:22:09	C001851	S007413	page_view	P00240	/deals	mobile	social-retarget	31
EV00000423	2025-03-01T18:58:51		S004353	page_view	P00106	/	mobile	direct	34
EV00000424	2025-07-30T15:19:17	C000686	S008208	product_view	P00066	/shop/trail-safety	mobile	direct	100
EV00000425	2025-06-17T15:12:56		S006379	page_view	P00092	/shop/climbing-gear	desktop	organic	42
EV00000426	2025-06-25T01:25:49	C000393	S001553	page_view	P00050	/shop/hydration	mobile	direct	25
EV00000427	2025-12-09T17:42:05	C002190	S008019	add_to_cart	P00217	/shop/tents	mobile	spring-trail	42
EV00000428	2025-08-04T18:36:21	C001414	S001044	search	P00162	/	desktop	social-retarget	24
EV00000429	2025-04-18T17:51:21	C002510	S005786	add_to_cart	P00163	/shop/tents	mobile	social-retarget	44
EV00000430	2025-10-28T12:19:04		S000421	page_view	P00227	/shop/climbing-gear	desktop	social-retarget	21
EV00000431	2025-01-14T11:00:03		S000405	page_view	P00203	/	desktop	spring-trail	50
EV00000432	2025-01-22T16:31:59		S006943	add_to_cart	P00230	/shop/sleeping-bags	mobile	email-june	18
EV00000433	2025-07-25T17:58:11		S001023	page_view	P00016	/	desktop	organic	31
EV00000434	2025-06-20T15:52:14		S008603	page_view	P00017	/deals	desktop	direct	61
EV00000435	2025-05-11T14:38:41		S008696	support_click	P00226	/support	mobile	spring-trail	50
EV00000436	2025-01-26T04:06:42		S006670	page_view	P00195	/deals	mobile	direct	31
EV00000437	2025-12-19T07:08:37	C001891	S002213	add_to_cart	P00006	/shop/hydration	desktop	organic	82
EV00000438	2025-03-17T14:28:32	C000033	S007627	add_to_cart	P00115	/shop/climbing-gear	desktop	direct	54
EV00000439	2025-05-03T08:55:47	C001338	S008134	page_view	P00173	/	mobile	partner-guide	25
EV00000440	2025-05-02T15:54:59		S001491	page_view	P00153	/shop/outerwear	mobile	direct	35
EV00000441	2025-09-26T17:05:28		S001269	search	P00240	/	desktop	spring-trail	50
EV00000442	2025-12-10T09:07:08		S005950	page_view	P00031	/shop/climbing-gear	mobile	direct	23
EV00000443	2025-09-06T02:53:35		S002705	page_view	P00019	/	desktop	direct	61
EV00000444	2025-12-02T19:31:09	C000174	S004143	product_view	P00222	/shop/outerwear	desktop	spring-trail	115
EV00000445	2025-10-10T20:35:36	C000743	S001280	product_view	P00039	/shop/trail-safety	desktop	email-june	120
EV00000446	2025-09-23T03:43:37		S002988	page_view	P00050	/	desktop	direct	23
EV00000447	2025-05-07T18:46:26	C001447	S001902	page_view	P00017	/shop/outerwear	desktop	spring-trail	42
EV00000448	2025-05-15T21:13:15	C001769	S008820	purchase	P00212	/checkout	mobile	partner-guide	131
EV00000449	2025-03-13T18:04:00	C002445	S007857	page_view	P00205	/shop/sleeping-bags	tablet	spring-trail	23
EV00000450	2025-08-04T09:46:00	C000662	S000826	search	P00098	/	mobile	direct	31
EV00000451	2025-04-24T22:24:37	C001144	S007461	search	P00086	/search	desktop	email-june	16
EV00000452	2025-04-11T19:39:44		S001118	product_view	P00078	/shop/climbing-gear	mobile	spring-trail	34
EV00000453	2025-06-01T11:52:37	C000295	S002566	add_to_cart	P00239	/shop/tents	tablet	spring-trail	48
EV00000454	2025-12-06T13:19:09		S005687	product_view	P00053	/shop/trail-safety	mobile	email-june	77
EV00000455	2025-11-26T12:34:59	C000853	S001913	page_view	P00122	/deals	mobile	partner-guide	11
EV00000456	2025-11-12T06:05:59	C001028	S000847	checkout_start	P00221	/checkout	mobile	direct	151
EV00000457	2025-07-14T12:42:06	C001187	S005107	product_view	P00094	/shop/trail-safety	mobile	direct	85
EV00000458	2025-01-14T14:46:58	C001577	S001725	add_to_cart	P00093	/shop/sleeping-bags	tablet	direct	57
EV00000459	2025-09-12T21:42:43	C000045	S007391	purchase	P00171	/checkout	desktop	spring-trail	328
EV00000460	2025-02-27T08:21:59	C000942	S003008	page_view	P00215	/shop/climbing-gear	tablet	social-retarget	38
EV00000461	2025-02-25T05:46:09	C002228	S004402	purchase	P00127	/checkout	desktop	direct	584
EV00000462	2025-05-01T20:18:04	C000105	S008707	add_to_cart	P00070	/shop/tents	mobile	organic	98
EV00000463	2025-07-11T23:10:47	C000249	S001267	add_to_cart	P00138	/shop/outerwear	mobile	direct	32
